http://search.livedoor.com/search?ie=utf-8&q=%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3%e5%bf%85%e6%ae%ba%e6%8a%80&search_btn=1,q,アンパンマン必殺技
http://search.nifty.com/websearch/search?select=2&ss=nifty_top_tp&cflg=%e6%a4%9c%e7%b4%a2&q=%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b398+%e3%81%a1%e3%81%b3%e3%81%9e%e3%81%86%e3%81%8f%e3%82%93&otype=web_nifty_1,q,アンパンマン98 ちびぞうくん
http://search.nifty.com/websearch/search?select=2&ss=up&cflg=%e6%a4%9c%e7%b4%a2&chartype=&Text=%e3%81%8f%e3%82%89%e3%82%84%e3%81%bf%e3%81%be%e3%82%93db,Text,くらやみまんdb
http://search.plushome.aswidget.com/?Keywords=%e3%81%8a%e3%81%8f%e3%82%89%e3%81%a1%e3%82%83%e3%82%93%e7%94%bb%e5%83%8f&type=web&ref=android,Keywords,おくらちゃん画像
http://search.plushome.aswidget.com/?Keywords=%e3%83%90%e3%82%a4%e3%82%ad%e3%83%b3%e3%83%9e%e3%83%b3%e3%83%ad%e3%83%9c%e3%83%83%e3%83%88&type=web&ref=android,Keywords,バイキンマンロボット
http://search.smt.docomo.ne.jp/result?MT=%e3%81%bd%e3%81%a3%e3%81%bd%e3%81%a1%e3%82%83%e3%82%93&SID=000&IND=000&TPLID=&UNIT=&URANK=&SPAGE=&PAGE=1,MT,ぽっぽちゃん
http://search.smt.docomo.ne.jp/result?MT=%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3DB&SID=000&IND=000&TPLID=&UNIT=&URANK=&SPAGE=&PAGE=1,MT,アンパンマンDB
http://search.yahoo.co.jp/search?p=%e3%83%9b%e3%83%a9%e3%83%bc%e3%83%9e%e3%83%b3&ei=UTF-8&fr=applpd,p,ホラーマン
http://search.yahoo.com/search?p=%e3%81%97%e3%82%87%e3%81%8f%e3%81%b1%e3%82%93%e3%81%be%e3%82%93+%e5%bc%b1%e3%82%8b&fr=onesearchnew,p,しょくぱんまん 弱る
http://search.yahoo.com/search?p=%e3%83%95%e3%83%a9%e3%83%b3%e3%82%b1%e3%83%b3%e3%83%ad%e3%83%9c+%e3%83%91%e3%83%91&fr=onesearchnew,p,フランケンロボ パパ
http://sp-web.search.auone.jp/search?client=mobile-kddi&channel=android&sr=0000&q=%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3%e9%b3%a5%e3%82%ad%e3%83%a3%e3%83%a9&tr=4280133cb2782c6a,q,アンパンマン鳥キャラ
http://sp-web.search.auone.jp/search?client=mobile-kddi&channel=android&sr=0000&q=%e5%85%83%e6%b0%973%e5%80%8d%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3&tr=5354193e1b56b72b,q,元気3倍アンパンマン
http://th.search.yahoo.com/search?p=%e3%81%a6%e3%82%93%e3%81%a9%e3%82%93%e3%81%be%e3%82%93&fr=ipad&pcarrier=NTT+DOCOMO&pmcc=440&pmnc=10,p,てんどんまん
http://th.search.yahoo.com/search?p=%e9%95%b7%e3%83%8d%e3%82%ae%e3%83%9e%e3%83%b3&fr=ipad&pcarrier=NTT+DOCOMO&pmcc=440&pmnc=10,p,長ネギマン
http://v-buster.jword.jp/search?q=%e3%81%bf%e3%81%aa%e3%81%bf%e3%81%ae%e5%b3%b6%e3%82%92%e3%81%99%e3%81%8f%e3%81%88&act=&ienc=UTF-8&x=0&y=0,q,みなみの島をすくえ
http://v-buster.jword.jp/search?q=%e3%81%bf%e3%81%aa%e3%81%bf%e3%81%ae%e5%b3%b6%e3%82%92%e3%81%99%e3%81%8f%e3%81%88+%e5%8b%95%e7%94%bb&domain=,q,みなみの島をすくえ 動画
http://wakwakpc.starthome.jp/type/web/page/1/?area=web-searchbox&keyword=%e3%81%8e%e3%82%93%e3%81%84%e3%82%8d%e3%81%be%e3%82%93,keyword,ぎんいろまん
http://wakwakpc.starthome.jp/type/web/page/1/?area=web-searchbox&keyword=%e3%83%a0%e3%83%bc%e3%83%b3%e5%a7%ab,keyword,ムーン姫
http://websearch.excite.co.jp/?q=%e3%81%8a%e3%82%84%e3%81%93%e3%81%a9%e3%82%93%e3%81%a1%e3%82%83%e3%82%93&look=excite_jp&sstype=&search_suggest=,q,おやこどんちゃん
http://websearch.excite.co.jp/?q=%e3%82%84%e3%81%8d%e3%81%9d%e3%81%b0%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3&charset=utf8&look=excite-iphone_jp&searchsubmit=%e6%a4%9c%e7%b4%a2,q,やきそばパンマン
http://websearch.rakuten.co.jp/?tool_id=1&pid=1&rid=2000&ref=ff&qt=%e3%82%89%e3%81%8f%e3%81%8c%e3%81%8d%e3%81%93%e3%81%9e%e3%81%86,qt,らくがきこぞう
http://websearch.rakuten.co.jp/?tool_id=1&pid=1&rid=2000&ref=ff&qt=%e3%82%ad%e3%83%8e%e3%82%b3%e3%83%96%e3%83%a9%e3%82%b6%e3%83%bc%e3%82%ba+%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3,qt,キノコブラザーズ アンパンマン
http://www.benri.com/kensaku/yahoo_search.php?Mode=YSPweb&Keywords=%e3%81%a9%e3%81%8d%e3%82%93%e3%81%a1%e3%82%83%e3%82%93,Keywords,どきんちゃん
http://www.bing.com/search?q=%e3%82%a2%e3%83%b3%e3%83%91%e3%83%b3%e3%83%9e%e3%83%b3%ef%bd%84%ef%bd%82&src=IE-TopResult&FORM=IETR02&conversationid=&pc=EUPP_,q,アンパンマンｄｂ
http://www.google.co.jp/search?client=ds&hl=ja&rls=com.nintendo.ds:2+JP&ie=utf8&oe=utf8&q=%e7%88%86%e3%83%9c%e3%83%b3%e3%83%90%e3%83%bc%e3%83%9e%e3%83%b3+%e6%94%bb%e7%95%a5,q,爆ボンバーマン 攻略
